"time","rn","level","se"
2023-12-12,0,8.94595292303035,0.096347059902501
2023-12-12,0,8.94595292303035,0.096347059902501
2023-12-12,0,8.94595292303035,0.096347059902501
2023-12-13,0,8.94595292303035,0.096347059902501
2023-12-14,0,8.77691013436702,0.100535235266353
2023-12-15,0,8.71159962040703,0.104903191296516
2023-12-17,0,8.69187842435967,0.120045553531073
2023-12-19,0,8.64969200369078,0.106773636040204
2023-12-20,0,8.64969200369078,0.106773636040204
2023-12-21,0.015748031496063,8.659695624742,0.101978409170445
2023-12-25,0.311023622047244,8.49471191752698,0.111173385390854
2023-12-27,0,8.46561496695218,0.115507596844608
2024-01-03,0.015748031496063,8.49650111216653,0.129158559691049
2024-01-16,0,8.51712513165713,0.0563583315343239
2024-01-17,0,8.51712513165713,0.0563583315343239
2024-01-17,0,8.51712513165713,0.0563583315343239
2024-01-17,0,8.51712513165713,0.0563583315343239
2024-01-17,0,8.51712513165713,0.0563583315343239
2024-01-17,0,8.51712513165713,0.0563583315343239
2024-01-17,0,8.51712513165713,0.0563583315343239
2024-01-17,0,8.51712513165713,0.0563583315343239
2024-01-17,0,8.51712513165713,0.0563583315343239
2024-01-17,0,8.51712513165713,0.0563583315343239
2024-01-17,0,8.51712513165713,0.0563583315343239
2024-01-17,0,8.51712513165713,0.0563583315343239
2024-01-17,0,8.51712513165713,0.0563583315343239
2024-01-17,0,8.51712513165713,0.0563583315343239
2024-01-17,0,8.51712513165713,0.0563583315343239
2024-01-17,0,8.51712513165713,0.0563583315343239
2024-01-19,0,8.51712513165713,0.0563583315343239
2024-01-23,0.177165354330709,8.54445241045662,0.0609407494795885
2024-01-24,0,8.54639103933958,0.0666097760023322
2024-01-25,0.0196850393700787,8.5607675114962,0.0567447817830842
2024-01-26,0.0078740157480315,8.57098504837667,0.0542906327595789
2024-01-27,0,8.5747212854247,0.0542831620256638
2024-01-28,0,8.57470641704959,0.0549036527157083
2024-01-29,0,8.57187302570661,0.0550090285069847
