"V1"
-1.71341729164124
-1.02043068408966
-1.48147428035736
-1.59366393089294
-1.71589553356171
-0.852258741855621
-0.258438289165497
-0.788105487823486
-0.788105487823486
-0.788105487823486
-0.483734905719757
-0.369596302509308
-0.299781799316406
-0.203677207231522
-0.480970919132233
-0.40395376086235
-0.551403343677521
