"V1"
-1.34611511230469
-1.44396436214447
-1.19087493419647
-1.393434882164
-1.70665764808655
-2.15920042991638
-1.53958487510681
-1.91229093074799
-2.23468136787415
-1.9768328666687
-1.51709234714508
-1.61203026771545
-1.9865550994873
-1.46034514904022
-0.829259693622589
-0.618044495582581
-0.772140562534332
-0.845743477344513
-0.628642201423645
-0.735266387462616
-0.739759862422943
-0.664874732494354
-0.648340463638306
-0.821269035339355
-0.648666262626648
-0.54461133480072
-0.668792963027954
-0.875400483608246
-0.592034220695496
-0.535092711448669
-0.488927185535431
-0.522668957710266
-0.539708912372589
-0.118474431335926
-0.058705173432827
-0.0419882871210575
-0.293384701013565
0.171547457575798
0.041693065315485
0.629400730133057
0.563292860984802
0.264134109020233
0.301335394382477
0.0165933854877949
-0.221136227250099
-0.450809121131897
-0.81678694486618
-0.845795452594757
-0.858032584190369
-0.86932110786438
-0.737846732139587
-0.659154176712036
-0.647641658782959
-0.662465274333954
